,DateTime,Easting,Northing,Height,LineName
25,2021-09-30 03:48:18.500,534126.69,4271857.661,-35.177,MF3184
26,2021-09-30 03:48:18.600,534126.589,4271857.786,-35.173,MF3184
27,2021-09-30 03:48:18.700,534126.493,4271857.915,-35.166,MF3184
28,2021-09-30 03:48:18.800,534126.3929999999,4271858.04,-35.163000000000004,MF3184
29,2021-09-30 03:48:18.900,534126.296,4271858.165,-35.162,MF3184
30,2021-09-30 03:48:19.000,534126.195,4271858.283,-35.156,MF3184
31,2021-09-30 03:48:19.100,534126.098,4271858.407,-35.150999999999996,MF3184
32,2021-09-30 03:48:19.200,534125.999,4271858.534,-35.144,MF3184
33,2021-09-30 03:48:19.300,534125.905,4271858.648,-35.138000000000005,MF3184
34,2021-09-30 03:48:19.400,534125.809,4271858.768999999,-35.13,MF3184
35,2021-09-30 03:48:19.500,534125.716,4271858.887,-35.126,MF3184
36,2021-09-30 03:48:19.600,534125.624,4271859.008,-35.123000000000005,MF3184
37,2021-09-30 03:48:19.700,534125.534,4271859.126,-35.118,MF3184
38,2021-09-30 03:48:19.800,534125.443,4271859.244,-35.11,MF3184
39,2021-09-30 03:48:19.900,534125.361,4271859.366,-35.098,MF3184
40,2021-09-30 03:48:20.000,534125.274,4271859.484,-35.095,MF3184
41,2021-09-30 03:48:20.100,534125.185,4271859.6,-35.091,MF3184
42,2021-09-30 03:48:20.200,534125.0970000001,4271859.717,-35.089,MF3184
43,2021-09-30 03:48:20.300,534125.003,4271859.83,-35.092,MF3184
44,2021-09-30 03:48:20.400,534124.918,4271859.949,-35.088,MF3184
45,2021-09-30 03:48:20.500,534124.826,4271860.062,-35.080999999999996,MF3184
46,2021-09-30 03:48:20.600,534124.738,4271860.178,-35.075,MF3184
47,2021-09-30 03:48:20.700,534124.6460000001,4271860.294,-35.066,MF3184
48,2021-09-30 03:48:20.800,534124.558,4271860.406,-35.06,MF3184
49,2021-09-30 03:48:20.900,534124.466,4271860.524,-35.055,MF3184
50,2021-09-30 03:48:21.000,534124.371,4271860.643999999,-35.041,MF3184
51,2021-09-30 03:48:21.100,534124.274,4271860.757,-35.025999999999996,MF3184
52,2021-09-30 03:48:21.200,534124.182,4271860.876,-35.018,MF3184
53,2021-09-30 03:48:21.300,534124.085,4271860.992,-35.005,MF3184
54,2021-09-30 03:48:21.400,534123.978,4271861.107,-34.979,MF3184
55,2021-09-30 03:48:21.500,534123.878,4271861.228,-34.961,MF3184
56,2021-09-30 03:48:21.600,534123.777,4271861.347,-34.948,MF3184
57,2021-09-30 03:48:21.700,534123.672,4271861.464,-34.935,MF3184
58,2021-09-30 03:48:21.800,534123.57,4271861.587,-34.92,MF3184
59,2021-09-30 03:48:21.900,534123.47,4271861.711,-34.914,MF3184
60,2021-09-30 03:48:22.000,534123.37,4271861.8319999995,-34.904,MF3184
61,2021-09-30 03:48:22.100,534123.262,4271861.956,-34.894,MF3184
62,2021-09-30 03:48:22.200,534123.164,4271862.08,-34.89,MF3184
63,2021-09-30 03:48:22.300,534123.058,4271862.205,-34.879,MF3184
64,2021-09-30 03:48:22.400,534122.954,4271862.331,-34.872,MF3184
65,2021-09-30 03:48:22.500,534122.85,4271862.4569999995,-34.866,MF3184
66,2021-09-30 03:48:22.600,534122.747,4271862.5819999995,-34.861999999999995,MF3184
67,2021-09-30 03:48:22.700,534122.6460000001,4271862.709,-34.867,MF3184
68,2021-09-30 03:48:22.800,534122.542,4271862.84,-34.865,MF3184
69,2021-09-30 03:48:22.900,534122.44,4271862.967,-34.867,MF3184
70,2021-09-30 03:48:23.000,534122.345,4271863.097,-34.891999999999996,MF3184
71,2021-09-30 03:48:23.100,534122.239,4271863.222,-34.898,MF3184
72,2021-09-30 03:48:23.200,534122.139,4271863.351,-34.907,MF3184
73,2021-09-30 03:48:23.300,534122.041,4271863.482,-34.919000000000004,MF3184
74,2021-09-30 03:48:23.400,534121.94,4271863.61,-34.931,MF3184
75,2021-09-30 03:48:23.500,534121.836,4271863.737,-34.923,MF3184
76,2021-09-30 03:48:23.600,534121.7339999999,4271863.867,-34.931999999999995,MF3184
77,2021-09-30 03:48:23.700,534121.6329999999,4271863.995,-34.942,MF3184
78,2021-09-30 03:48:23.800,534121.536,4271864.125,-34.958,MF3184
79,2021-09-30 03:48:23.900,534121.431,4271864.252,-34.966,MF3184
80,2021-09-30 03:48:24.000,534121.334,4271864.381,-34.979,MF3184
81,2021-09-30 03:48:24.100,534121.2339999999,4271864.509,-34.989000000000004,MF3184
82,2021-09-30 03:48:24.200,534121.127,4271864.635,-34.993,MF3184
83,2021-09-30 03:48:24.300,534121.0279999999,4271864.761,-35.006,MF3184
84,2021-09-30 03:48:24.400,534120.928,4271864.8889999995,-35.010999999999996,MF3184
85,2021-09-30 03:48:24.500,534120.826,4271865.016,-35.012,MF3184
86,2021-09-30 03:48:24.600,534120.723,4271865.14,-35.012,MF3184
87,2021-09-30 03:48:24.700,534120.619,4271865.266,-35.008,MF3184
88,2021-09-30 03:48:24.800,534120.514,4271865.3889999995,-35.004,MF3184
89,2021-09-30 03:48:24.900,534120.41,4271865.512,-35.001,MF3184
90,2021-09-30 03:48:25.000,534120.31,4271865.637,-35.010999999999996,MF3184
91,2021-09-30 03:48:25.100,534120.203,4271865.76,-35.006,MF3184
92,2021-09-30 03:48:25.200,534120.0989999999,4271865.88,-34.999,MF3184
93,2021-09-30 03:48:25.300,534119.991,4271866.001,-34.994,MF3184
94,2021-09-30 03:48:25.400,534119.886,4271866.12,-34.988,MF3184
95,2021-09-30 03:48:25.500,534119.7779999999,4271866.245,-34.977,MF3184
96,2021-09-30 03:48:25.600,534119.674,4271866.367,-34.97,MF3184
97,2021-09-30 03:48:25.700,534119.566,4271866.485,-34.964,MF3184
98,2021-09-30 03:48:25.800,534119.462,4271866.607,-34.957,MF3184
99,2021-09-30 03:48:25.900,534119.353,4271866.727,-34.946999999999996,MF3184
100,2021-09-30 03:48:26.000,534119.251,4271866.85,-34.943000000000005,MF3184
101,2021-09-30 03:48:26.100,534119.1460000001,4271866.973999999,-34.937,MF3184
102,2021-09-30 03:48:26.200,534119.048,4271867.1,-34.942,MF3184
103,2021-09-30 03:48:26.300,534118.94,4271867.223999999,-34.928000000000004,MF3184
104,2021-09-30 03:48:26.400,534118.841,4271867.35,-34.93,MF3184
105,2021-09-30 03:48:26.500,534118.741,4271867.476,-34.933,MF3184
106,2021-09-30 03:48:26.600,534118.639,4271867.601,-34.936,MF3184
107,2021-09-30 03:48:26.700,534118.542,4271867.728,-34.944,MF3184
108,2021-09-30 03:48:26.800,534118.443,4271867.855,-34.949,MF3184
109,2021-09-30 03:48:26.900,534118.339,4271867.981000001,-34.946999999999996,MF3184
110,2021-09-30 03:48:27.000,534118.241,4271868.112,-34.953,MF3184
111,2021-09-30 03:48:27.100,534118.144,4271868.24,-34.964,MF3184
112,2021-09-30 03:48:27.200,534118.044,4271868.37,-34.972,MF3184
113,2021-09-30 03:48:27.300,534117.945,4271868.4969999995,-34.978,MF3184
114,2021-09-30 03:48:27.400,534117.846,4271868.625,-34.986999999999995,MF3184
115,2021-09-30 03:48:27.500,534117.746,4271868.756,-34.995,MF3184
116,2021-09-30 03:48:27.600,534117.65,4271868.886,-35.009,MF3184
117,2021-09-30 03:48:27.700,534117.55,4271869.017,-35.02,MF3184
118,2021-09-30 03:48:27.800,534117.447,4271869.143999999,-35.039,MF3184
119,2021-09-30 03:48:27.900,534117.343,4271869.274,-35.048,MF3184
120,2021-09-30 03:48:28.000,534117.2420000001,4271869.405,-35.056,MF3184
121,2021-09-30 03:48:28.100,534117.134,4271869.533,-35.061,MF3184
122,2021-09-30 03:48:28.200,534117.032,4271869.663,-35.054,MF3184
123,2021-09-30 03:48:28.300,534116.933,4271869.796,-35.07,MF3184
124,2021-09-30 03:48:28.400,534116.827,4271869.923,-35.071999999999996,MF3184
125,2021-09-30 03:48:28.500,534116.723,4271870.057,-35.078,MF3184
126,2021-09-30 03:48:28.600,534116.618,4271870.188,-35.082,MF3184
127,2021-09-30 03:48:28.700,534116.5160000001,4271870.326,-35.084,MF3184
128,2021-09-30 03:48:28.800,534116.411,4271870.461,-35.080999999999996,MF3184
129,2021-09-30 03:48:28.900,534116.309,4271870.59,-35.082,MF3184
130,2021-09-30 03:48:29.000,534116.207,4271870.723,-35.08,MF3184
131,2021-09-30 03:48:29.100,534116.1039999999,4271870.858,-35.076,MF3184
132,2021-09-30 03:48:29.200,534116.009,4271870.993,-35.075,MF3184
133,2021-09-30 03:48:29.300,534115.911,4271871.1280000005,-35.071,MF3184
134,2021-09-30 03:48:29.400,534115.815,4271871.2639999995,-35.07,MF3184
135,2021-09-30 03:48:29.500,534115.719,4271871.398,-35.064,MF3184
136,2021-09-30 03:48:29.600,534115.62,4271871.531,-35.063,MF3184
137,2021-09-30 03:48:29.700,534115.527,4271871.666999999,-35.061,MF3184
138,2021-09-30 03:48:29.800,534115.428,4271871.796,-35.056,MF3184
139,2021-09-30 03:48:29.900,534115.334,4271871.923,-35.053000000000004,MF3184
140,2021-09-30 03:48:30.000,534115.2370000001,4271872.056,-35.043,MF3184
141,2021-09-30 03:48:30.100,534115.1429999999,4271872.18,-35.043,MF3184
142,2021-09-30 03:48:30.200,534115.052,4271872.308999999,-35.045,MF3184
143,2021-09-30 03:48:30.300,534114.949,4271872.433,-35.033,MF3184
144,2021-09-30 03:48:30.400,534114.8489999999,4271872.557,-35.027,MF3184
145,2021-09-30 03:48:30.500,534114.75,4271872.678,-35.02,MF3184
146,2021-09-30 03:48:30.600,534114.656,4271872.796,-35.023,MF3184
147,2021-09-30 03:48:30.700,534114.558,4271872.916,-35.021,MF3184
148,2021-09-30 03:48:30.800,534114.455,4271873.032,-35.016,MF3184
149,2021-09-30 03:48:30.900,534114.355,4271873.147,-35.012,MF3184
150,2021-09-30 03:48:31.000,534114.256,4271873.262,-35.01,MF3184
151,2021-09-30 03:48:31.100,534114.1529999999,4271873.377,-35.003,MF3184
152,2021-09-30 03:48:31.200,534114.043,4271873.489,-34.992,MF3184
153,2021-09-30 03:48:31.300,534113.947,4271873.602,-34.993,MF3184
154,2021-09-30 03:48:31.400,534113.844,4271873.713,-34.992,MF3184
155,2021-09-30 03:48:31.500,534113.7420000001,4271873.822,-34.99,MF3184
156,2021-09-30 03:48:31.600,534113.642,4271873.938999999,-34.986999999999995,MF3184
157,2021-09-30 03:48:31.700,534113.545,4271874.049,-34.986999999999995,MF3184
158,2021-09-30 03:48:31.800,534113.446,4271874.156,-34.992,MF3184
159,2021-09-30 03:48:31.900,534113.3470000001,4271874.27,-34.994,MF3184
160,2021-09-30 03:48:32.000,534113.245,4271874.381,-34.989000000000004,MF3184
161,2021-09-30 03:48:32.100,534113.149,4271874.493,-34.982,MF3184
162,2021-09-30 03:48:32.200,534113.053,4271874.606000001,-34.985,MF3184
163,2021-09-30 03:48:32.300,534112.953,4271874.719,-34.982,MF3184
164,2021-09-30 03:48:32.400,534112.8539999999,4271874.833000001,-34.986,MF3184
165,2021-09-30 03:48:32.500,534112.757,4271874.948,-34.991,MF3184
166,2021-09-30 03:48:32.600,534112.657,4271875.061000001,-34.994,MF3184
167,2021-09-30 03:48:32.700,534112.559,4271875.179,-34.998000000000005,MF3184
168,2021-09-30 03:48:32.800,534112.466,4271875.3,-35.025999999999996,MF3184
169,2021-09-30 03:48:32.900,534112.368,4271875.419,-35.033,MF3184
170,2021-09-30 03:48:33.000,534112.2710000001,4271875.54,-35.04,MF3184
171,2021-09-30 03:48:33.100,534112.171,4271875.659,-35.047,MF3184
172,2021-09-30 03:48:33.200,534112.08,4271875.788,-35.06,MF3184
173,2021-09-30 03:48:33.300,534111.983,4271875.909,-35.065,MF3184
174,2021-09-30 03:48:33.400,534111.887,4271876.039,-35.077,MF3184
175,2021-09-30 03:48:33.500,534111.794,4271876.163,-35.09,MF3184
176,2021-09-30 03:48:33.600,534111.699,4271876.294,-35.097,MF3184
177,2021-09-30 03:48:33.700,534111.605,4271876.427,-35.106,MF3184
178,2021-09-30 03:48:33.800,534111.509,4271876.56,-35.116,MF3184
179,2021-09-30 03:48:33.900,534111.418,4271876.698,-35.13,MF3184
180,2021-09-30 03:48:34.000,534111.326,4271876.835,-35.141999999999996,MF3184
181,2021-09-30 03:48:34.100,534111.23,4271876.973999999,-35.154,MF3184
182,2021-09-30 03:48:34.200,534111.139,4271877.112,-35.169000000000004,MF3184
183,2021-09-30 03:48:34.300,534111.047,4271877.2530000005,-35.179,MF3184
184,2021-09-30 03:48:34.400,534110.957,4271877.396000001,-35.18,MF3184
185,2021-09-30 03:48:34.500,534110.861,4271877.537,-35.183,MF3184
186,2021-09-30 03:48:34.600,534110.764,4271877.682,-35.186,MF3184
187,2021-09-30 03:48:34.700,534110.663,4271877.823,-35.188,MF3184
188,2021-09-30 03:48:34.800,534110.563,4271877.966,-35.19,MF3184
189,2021-09-30 03:48:34.900,534110.459,4271878.106000001,-35.185,MF3184
190,2021-09-30 03:48:35.000,534110.356,4271878.246,-35.185,MF3184
191,2021-09-30 03:48:35.100,534110.251,4271878.385,-35.179,MF3184
192,2021-09-30 03:48:35.200,534110.1410000001,4271878.521000001,-35.168,MF3184
193,2021-09-30 03:48:35.300,534110.025,4271878.655,-35.186,MF3184
194,2021-09-30 03:48:35.400,534109.915,4271878.791,-35.175,MF3184
195,2021-09-30 03:48:35.500,534109.804,4271878.926,-35.164,MF3184
196,2021-09-30 03:48:35.600,534109.693,4271879.058,-35.154,MF3184
197,2021-09-30 03:48:35.700,534109.581,4271879.188999999,-35.14,MF3184
198,2021-09-30 03:48:35.800,534109.47,4271879.321,-35.101,MF3184
199,2021-09-30 03:48:35.900,534109.36,4271879.448,-35.09,MF3184
200,2021-09-30 03:48:36.000,534109.248,4271879.576,-35.074,MF3184
201,2021-09-30 03:48:36.100,534109.135,4271879.699,-35.056999999999995,MF3184
202,2021-09-30 03:48:36.200,534109.017,4271879.821,-35.036,MF3184
203,2021-09-30 03:48:36.300,534108.905,4271879.938999999,-35.023,MF3184
204,2021-09-30 03:48:36.400,534108.793,4271880.057,-35.007,MF3184
205,2021-09-30 03:48:36.500,534108.685,4271880.178,-34.993,MF3184
206,2021-09-30 03:48:36.600,534108.575,4271880.296,-34.976,MF3184
207,2021-09-30 03:48:36.700,534108.476,4271880.414,-34.97,MF3184
208,2021-09-30 03:48:36.800,534108.369,4271880.527,-34.955,MF3184
209,2021-09-30 03:48:36.900,534108.261,4271880.641,-34.938,MF3184
210,2021-09-30 03:48:37.000,534108.154,4271880.752,-34.921,MF3184
211,2021-09-30 03:48:37.100,534108.045,4271880.8610000005,-34.908,MF3184
212,2021-09-30 03:48:37.200,534107.931,4271880.967,-34.907,MF3184
213,2021-09-30 03:48:37.300,534107.824,4271881.071,-34.899,MF3184
214,2021-09-30 03:48:37.400,534107.7170000001,4271881.177,-34.887,MF3184
215,2021-09-30 03:48:37.500,534107.6120000001,4271881.285,-34.88,MF3184
216,2021-09-30 03:48:37.600,534107.505,4271881.385,-34.872,MF3184
217,2021-09-30 03:48:37.700,534107.397,4271881.493,-34.865,MF3184
218,2021-09-30 03:48:37.800,534107.289,4271881.595,-34.861,MF3184
219,2021-09-30 03:48:37.900,534107.182,4271881.698,-34.857,MF3184
220,2021-09-30 03:48:38.000,534107.077,4271881.804,-34.853,MF3184
221,2021-09-30 03:48:38.100,534106.9720000001,4271881.908,-34.856,MF3184
222,2021-09-30 03:48:38.200,534106.865,4271882.017,-34.821999999999996,MF3184
223,2021-09-30 03:48:38.300,534106.76,4271882.124,-34.826,MF3184
224,2021-09-30 03:48:38.400,534106.655,4271882.234,-34.828,MF3184
225,2021-09-30 03:48:38.500,534106.551,4271882.347,-34.832,MF3184
226,2021-09-30 03:48:38.600,534106.449,4271882.462,-34.841,MF3184
227,2021-09-30 03:48:38.700,534106.348,4271882.579,-34.849000000000004,MF3184
228,2021-09-30 03:48:38.800,534106.257,4271882.701,-34.885,MF3184
229,2021-09-30 03:48:38.900,534106.1579999999,4271882.825,-34.891999999999996,MF3184
230,2021-09-30 03:48:39.000,534106.058,4271882.95,-34.900999999999996,MF3184
231,2021-09-30 03:48:39.100,534105.962,4271883.078,-34.917,MF3184
232,2021-09-30 03:48:39.200,534105.864,4271883.205,-34.936,MF3184
233,2021-09-30 03:48:39.300,534105.7710000001,4271883.342,-34.946999999999996,MF3184
234,2021-09-30 03:48:39.400,534105.675,4271883.477,-34.961999999999996,MF3184
235,2021-09-30 03:48:39.500,534105.582,4271883.616,-34.981,MF3184
236,2021-09-30 03:48:39.600,534105.473,4271883.749,-35.0,MF3184
237,2021-09-30 03:48:39.700,534105.375,4271883.887,-35.021,MF3184
238,2021-09-30 03:48:39.800,534105.277,4271884.026000001,-35.041,MF3184
239,2021-09-30 03:48:39.900,534105.179,4271884.17,-35.058,MF3184
240,2021-09-30 03:48:40.000,534105.078,4271884.311000001,-35.077,MF3184
241,2021-09-30 03:48:40.100,534104.9870000001,4271884.46,-35.07,MF3184
242,2021-09-30 03:48:40.200,534104.89,4271884.613,-35.084,MF3184
243,2021-09-30 03:48:40.300,534104.784,4271884.752,-35.086999999999996,MF3184
244,2021-09-30 03:48:40.400,534104.682,4271884.9,-35.098,MF3184
245,2021-09-30 03:48:40.500,534104.578,4271885.041999999,-35.105,MF3184
246,2021-09-30 03:48:40.600,534104.4739999999,4271885.188,-35.113,MF3184
247,2021-09-30 03:48:40.700,534104.366,4271885.3319999995,-35.115,MF3184
248,2021-09-30 03:48:40.800,534104.2629999999,4271885.476,-35.117,MF3184
249,2021-09-30 03:48:40.900,534104.156,4271885.62,-35.115,MF3184
250,2021-09-30 03:48:41.000,534104.051,4271885.7639999995,-35.113,MF3184
251,2021-09-30 03:48:41.100,534103.943,4271885.902,-35.108000000000004,MF3184
252,2021-09-30 03:48:41.200,534103.838,4271886.047,-35.099000000000004,MF3184
253,2021-09-30 03:48:41.300,534103.735,4271886.181,-35.111999999999995,MF3184
254,2021-09-30 03:48:41.400,534103.629,4271886.319,-35.096,MF3184
255,2021-09-30 03:48:41.500,534103.5229999999,4271886.451,-35.083,MF3184
256,2021-09-30 03:48:41.600,534103.416,4271886.583000001,-35.066,MF3184
257,2021-09-30 03:48:41.700,534103.309,4271886.711,-35.048,MF3184
258,2021-09-30 03:48:41.800,534103.2,4271886.838,-35.028,MF3184
259,2021-09-30 03:48:41.900,534103.088,4271886.962,-35.009,MF3184
260,2021-09-30 03:48:42.000,534102.981,4271887.08,-34.996,MF3184
261,2021-09-30 03:48:42.100,534102.869,4271887.198,-34.978,MF3184
262,2021-09-30 03:48:42.200,534102.753,4271887.3,-34.958,MF3184
263,2021-09-30 03:48:42.300,534102.645,4271887.419,-34.946,MF3184
264,2021-09-30 03:48:42.400,534102.5329999999,4271887.529,-34.931,MF3184
265,2021-09-30 03:48:42.500,534102.422,4271887.634,-34.916,MF3184
266,2021-09-30 03:48:42.600,534102.314,4271887.744,-34.904,MF3184
267,2021-09-30 03:48:42.700,534102.205,4271887.846,-34.893,MF3184
268,2021-09-30 03:48:42.800,534102.1,4271887.953,-34.864000000000004,MF3184
269,2021-09-30 03:48:42.900,534101.994,4271888.057,-34.859,MF3184
270,2021-09-30 03:48:43.000,534101.889,4271888.161,-34.856,MF3184
271,2021-09-30 03:48:43.100,534101.786,4271888.263,-34.859,MF3184
272,2021-09-30 03:48:43.200,534101.686,4271888.367,-34.861999999999995,MF3184
273,2021-09-30 03:48:43.300,534101.579,4271888.465,-34.884,MF3184
274,2021-09-30 03:48:43.400,534101.481,4271888.577,-34.894,MF3184
275,2021-09-30 03:48:43.500,534101.3829999999,4271888.679,-34.900999999999996,MF3184
276,2021-09-30 03:48:43.600,534101.29,4271888.794,-34.918,MF3184
277,2021-09-30 03:48:43.700,534101.197,4271888.901000001,-34.931999999999995,MF3184
278,2021-09-30 03:48:43.800,534101.106,4271889.012,-34.948,MF3184
279,2021-09-30 03:48:43.900,534101.014,4271889.1219999995,-34.964,MF3184
280,2021-09-30 03:48:44.000,534100.927,4271889.243,-34.982,MF3184
281,2021-09-30 03:48:44.100,534100.841,4271889.363,-35.005,MF3184
282,2021-09-30 03:48:44.200,534100.756,4271889.481000001,-35.025999999999996,MF3184
283,2021-09-30 03:48:44.300,534100.669,4271889.609,-35.047,MF3184
284,2021-09-30 03:48:44.400,534100.586,4271889.734,-35.069,MF3184
285,2021-09-30 03:48:44.500,534100.503,4271889.868,-35.092,MF3184
286,2021-09-30 03:48:44.600,534100.416,4271889.999,-35.113,MF3184
287,2021-09-30 03:48:44.700,534100.328,4271890.131,-35.133,MF3184
288,2021-09-30 03:48:44.800,534100.239,4271890.266,-35.152,MF3184
289,2021-09-30 03:48:44.900,534100.1529999999,4271890.402,-35.168,MF3184
290,2021-09-30 03:48:45.000,534100.06,4271890.536,-35.18,MF3184
291,2021-09-30 03:48:45.100,534099.9670000001,4271890.677,-35.198,MF3184
292,2021-09-30 03:48:45.200,534099.873,4271890.815,-35.214,MF3184
293,2021-09-30 03:48:45.300,534099.774,4271890.9569999995,-35.221,MF3184
294,2021-09-30 03:48:45.400,534099.679,4271891.094,-35.236,MF3184
295,2021-09-30 03:48:45.500,534099.576,4271891.242,-35.244,MF3184
296,2021-09-30 03:48:45.600,534099.457,4271891.381,-35.247,MF3184
297,2021-09-30 03:48:45.700,534099.3520000001,4271891.525,-35.251999999999995,MF3184
298,2021-09-30 03:48:45.800,534099.247,4271891.672,-35.253,MF3184
299,2021-09-30 03:48:45.900,534099.14,4271891.82,-35.254,MF3184
300,2021-09-30 03:48:46.000,534099.05,4271891.977,-35.25,MF3184
301,2021-09-30 03:48:46.100,534098.942,4271892.1219999995,-35.245,MF3184
302,2021-09-30 03:48:46.200,534098.839,4271892.281,-35.238,MF3184
303,2021-09-30 03:48:46.300,534098.7320000001,4271892.423,-35.227,MF3184
304,2021-09-30 03:48:46.400,534098.625,4271892.57,-35.217,MF3184
305,2021-09-30 03:48:46.500,534098.5210000001,4271892.706,-35.215,MF3184
306,2021-09-30 03:48:46.600,534098.416,4271892.848,-35.207,MF3184
307,2021-09-30 03:48:46.700,534098.311,4271892.992,-35.198,MF3184
308,2021-09-30 03:48:46.800,534098.206,4271893.126,-35.187,MF3184
309,2021-09-30 03:48:46.900,534098.1039999999,4271893.26,-35.18,MF3184
310,2021-09-30 03:48:47.000,534098.004,4271893.393,-35.173,MF3184
311,2021-09-30 03:48:47.100,534097.905,4271893.52,-35.165,MF3184
312,2021-09-30 03:48:47.200,534097.813,4271893.646000001,-35.176,MF3184
313,2021-09-30 03:48:47.300,534097.716,4271893.768999999,-35.168,MF3184
314,2021-09-30 03:48:47.400,534097.621,4271893.89,-35.162,MF3184
315,2021-09-30 03:48:47.500,534097.525,4271894.008,-35.156,MF3184
316,2021-09-30 03:48:47.600,534097.43,4271894.124,-35.147,MF3184
317,2021-09-30 03:48:47.700,534097.324,4271894.238,-35.125,MF3184
318,2021-09-30 03:48:47.800,534097.2270000001,4271894.348999999,-35.115,MF3184
319,2021-09-30 03:48:47.900,534097.1329999999,4271894.455,-35.109,MF3184
320,2021-09-30 03:48:48.000,534097.038,4271894.562,-35.099000000000004,MF3184
321,2021-09-30 03:48:48.100,534096.941,4271894.6680000005,-35.086999999999996,MF3184
322,2021-09-30 03:48:48.200,534096.843,4271894.76,-35.077,MF3184
323,2021-09-30 03:48:48.300,534096.749,4271894.873,-35.07,MF3184
324,2021-09-30 03:48:48.400,534096.6479999999,4271894.972,-35.054,MF3184
325,2021-09-30 03:48:48.500,534096.549,4271895.078,-35.038000000000004,MF3184
326,2021-09-30 03:48:48.600,534096.454,4271895.182,-35.025999999999996,MF3184
327,2021-09-30 03:48:48.700,534096.3539999999,4271895.283,-35.010999999999996,MF3184
328,2021-09-30 03:48:48.800,534096.256,4271895.388,-34.997,MF3184
329,2021-09-30 03:48:48.900,534096.154,4271895.495,-34.979,MF3184
330,2021-09-30 03:48:49.000,534096.05,4271895.601,-34.939,MF3184
331,2021-09-30 03:48:49.100,534095.946,4271895.709,-34.928000000000004,MF3184
332,2021-09-30 03:48:49.200,534095.8420000001,4271895.817,-34.913000000000004,MF3184
333,2021-09-30 03:48:49.300,534095.74,4271895.928,-34.9,MF3184
334,2021-09-30 03:48:49.400,534095.637,4271896.04,-34.894,MF3184
335,2021-09-30 03:48:49.500,534095.535,4271896.154,-34.887,MF3184
336,2021-09-30 03:48:49.600,534095.441,4271896.273,-34.906,MF3184
337,2021-09-30 03:48:49.700,534095.34,4271896.3889999995,-34.899,MF3184
338,2021-09-30 03:48:49.800,534095.24,4271896.512,-34.897,MF3184
339,2021-09-30 03:48:49.900,534095.14,4271896.633,-34.895,MF3184
340,2021-09-30 03:48:50.000,534095.042,4271896.754,-34.897,MF3184
341,2021-09-30 03:48:50.100,534094.942,4271896.879,-34.899,MF3184
342,2021-09-30 03:48:50.200,534094.8470000001,4271897.01,-34.906,MF3184
343,2021-09-30 03:48:50.300,534094.751,4271897.136,-34.91,MF3184
344,2021-09-30 03:48:50.400,534094.6529999999,4271897.2639999995,-34.92,MF3184
345,2021-09-30 03:48:50.500,534094.556,4271897.398,-34.937,MF3184
346,2021-09-30 03:48:50.600,534094.459,4271897.53,-34.95,MF3184
347,2021-09-30 03:48:50.700,534094.3620000001,4271897.662,-34.964,MF3184
348,2021-09-30 03:48:50.800,534094.264,4271897.796,-34.977,MF3184
349,2021-09-30 03:48:50.900,534094.164,4271897.929,-34.992,MF3184
350,2021-09-30 03:48:51.000,534094.067,4271898.063,-34.985,MF3184
351,2021-09-30 03:48:51.100,534093.965,4271898.196,-34.991,MF3184
352,2021-09-30 03:48:51.200,534093.871,4271898.353,-35.008,MF3184
353,2021-09-30 03:48:51.300,534093.77,4271898.478,-35.015,MF3184
